,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
181,2019-12-11T00:00:00.000Z,6.76,6.79,6.66,6.69,117856,6.6466064516,6.6761032258,6.548283871,6.5777806452,117856,0.0,1.0
182,2019-12-12T00:00:00.000Z,6.81,6.91,6.75,6.77,137155,6.6957677419,6.7940903226,6.6367741935,6.6564387097,137155,0.0,1.0
183,2019-12-13T00:00:00.000Z,7.04,7.05,6.79,6.82,198332,6.9219096774,6.9317419355,6.6761032258,6.7056,198332,0.0,1.0
184,2019-12-16T00:00:00.000Z,7.07,7.23,6.99,7.04,186504,6.9514064516,7.1087225806,6.8727483871,6.9219096774,186504,0.0,1.0
185,2019-12-17T00:00:00.000Z,7.22,7.33,7.09,7.16,274928,7.0988903226,7.2070451613,6.9710709677,7.0398967742,274928,0.0,1.0
186,2019-12-18T00:00:00.000Z,7.36,7.54,7.28,7.36,235917,7.2365419355,7.4135225806,7.157883871,7.2365419355,235917,0.0,1.0
187,2019-12-19T00:00:00.000Z,7.38,7.46,7.33,7.36,219291,7.2562064516,7.3348645161,7.2070451613,7.2365419355,219291,0.0,1.0
188,2019-12-20T00:00:00.000Z,7.25,7.44,7.21,7.4,532355,7.1283870968,7.3152,7.0890580645,7.2758709677,532355,0.0,1.0
189,2019-12-23T00:00:00.000Z,7.82,8.01,7.19,7.25,1240008,7.6888258065,7.8756387097,7.0693935484,7.1283870968,1240008,0.0,1.0
190,2019-12-24T00:00:00.000Z,7.85,7.91,7.79,7.84,126166,7.7183225806,7.777316129,7.6593290323,7.7084903226,126166,0.0,1.0
191,2019-12-26T00:00:00.000Z,7.77,7.95,7.7,7.86,223518,7.6396645161,7.8166451613,7.5708387097,7.7281548387,223518,0.0,1.0
192,2019-12-27T00:00:00.000Z,7.58,7.87,7.57,7.86,278395,7.4528516129,7.7379870968,7.4430193548,7.7281548387,278395,0.0,1.0
193,2019-12-30T00:00:00.000Z,7.52,7.65,7.49,7.63,188712,7.3938580645,7.5216774194,7.3643612903,7.5020129032,188712,0.0,1.0
194,2019-12-31T00:00:00.000Z,7.43,7.66,7.36,7.51,378502,7.3053677419,7.5315096774,7.2365419355,7.3840258065,378502,0.0,1.0
195,2020-01-02T00:00:00.000Z,7.76,7.78,7.35,7.51,232624,7.6298322581,7.6494967742,7.2267096774,7.3840258065,232624,0.0,1.0
196,2020-01-03T00:00:00.000Z,7.64,7.76,7.61,7.69,124441,7.5118451613,7.6298322581,7.4823483871,7.5610064516,124441,0.0,1.0
197,2020-01-06T00:00:00.000Z,7.58,7.63,7.51,7.56,157080,7.4528516129,7.5020129032,7.3840258065,7.4331870968,157080,0.0,1.0
198,2020-01-07T00:00:00.000Z,7.59,7.71,7.57,7.58,117843,7.462683871,7.5806709677,7.4430193548,7.4528516129,117843,0.0,1.0
199,2020-01-08T00:00:00.000Z,7.7,7.77,7.58,7.58,133975,7.5708387097,7.6396645161,7.4528516129,7.4528516129,133975,0.0,1.0
200,2020-01-09T00:00:00.000Z,7.65,7.84,7.61,7.76,139288,7.5216774194,7.7084903226,7.4823483871,7.6298322581,139288,0.0,1.0
201,2020-01-10T00:00:00.000Z,7.75,7.83,7.64,7.64,172322,7.62,7.6986580645,7.5118451613,7.5118451613,172322,0.0,1.0
202,2020-01-13T00:00:00.000Z,7.67,7.8,7.66,7.75,155655,7.5413419355,7.6691612903,7.5315096774,7.62,155655,0.0,1.0
203,2020-01-14T00:00:00.000Z,7.54,7.69,7.54,7.64,108533,7.4135225806,7.5610064516,7.4135225806,7.5118451613,108533,0.0,1.0
204,2020-01-15T00:00:00.000Z,7.7,7.74,7.54,7.55,128173,7.5708387097,7.6101677419,7.4135225806,7.4233548387,128173,0.0,1.0
205,2020-01-16T00:00:00.000Z,7.83,7.95,7.74,7.75,124497,7.6986580645,7.8166451613,7.6101677419,7.62,124497,0.0,1.0
206,2020-01-17T00:00:00.000Z,7.74,7.88,7.72,7.88,84142,7.6101677419,7.7478193548,7.5905032258,7.7478193548,84142,0.0,1.0
207,2020-01-21T00:00:00.000Z,7.67,7.74,7.61,7.66,119200,7.5413419355,7.6101677419,7.4823483871,7.5315096774,119200,0.0,1.0
208,2020-01-22T00:00:00.000Z,7.62,7.72,7.55,7.55,149412,7.4921806452,7.5905032258,7.4233548387,7.4233548387,149412,0.0,1.0
209,2020-01-23T00:00:00.000Z,7.59,7.67,7.5,7.57,103655,7.462683871,7.5413419355,7.3741935484,7.4430193548,103655,0.0,1.0
210,2020-01-24T00:00:00.000Z,7.75,7.88,7.64,7.64,254719,7.62,7.7478193548,7.5118451613,7.5118451613,254719,0.0,1.0
211,2020-01-27T00:00:00.000Z,7.54,7.67,7.54,7.63,139356,7.4135225806,7.5413419355,7.4135225806,7.5020129032,139356,0.0,1.0
212,2020-01-28T00:00:00.000Z,7.69,7.78,7.6,7.6,184002,7.5610064516,7.6494967742,7.472516129,7.472516129,184002,0.0,1.0
213,2020-01-29T00:00:00.000Z,7.66,7.69,7.56,7.69,146141,7.5315096774,7.5610064516,7.4331870968,7.5610064516,146141,0.0,1.0
214,2020-01-30T00:00:00.000Z,7.6,7.64,7.46,7.58,99143,7.472516129,7.5118451613,7.3348645161,7.4528516129,99143,0.0,1.0
215,2020-01-31T00:00:00.000Z,7.32,7.59,7.26,7.59,136458,7.1972129032,7.462683871,7.1382193548,7.462683871,136458,0.0,1.0
216,2020-02-03T00:00:00.000Z,7.41,7.46,7.29,7.32,131040,7.2857032258,7.3348645161,7.167716129,7.1972129032,131040,0.0,1.0
217,2020-02-04T00:00:00.000Z,7.38,7.58,7.36,7.51,111247,7.2562064516,7.4528516129,7.2365419355,7.3840258065,111247,0.0,1.0
218,2020-02-05T00:00:00.000Z,7.48,7.5,7.345,7.44,168752,7.3545290323,7.3741935484,7.2217935484,7.3152,168752,0.0,1.0
219,2020-02-06T00:00:00.000Z,7.49,7.6,7.41,7.52,149287,7.3643612903,7.472516129,7.2857032258,7.3938580645,149287,0.0,1.0
220,2020-02-07T00:00:00.000Z,7.5,7.66,7.41,7.45,358429,7.3741935484,7.5315096774,7.2857032258,7.3250322581,358429,0.0,1.0
221,2020-02-10T00:00:00.000Z,7.54,7.57,7.37,7.5,123719,7.4135225806,7.4430193548,7.2463741935,7.3741935484,123719,0.0,1.0
222,2020-02-11T00:00:00.000Z,7.69,7.81,7.51,7.57,222489,7.5610064516,7.6789935484,7.3840258065,7.4430193548,222489,0.0,1.0
223,2020-02-12T00:00:00.000Z,7.78,7.94,7.65,7.74,254302,7.6494967742,7.8068129032,7.5216774194,7.6101677419,254302,0.0,1.0
224,2020-02-13T00:00:00.000Z,7.86,8.23,7.71,7.75,322964,7.7281548387,8.0919483871,7.5806709677,7.62,322964,0.0,1.0
225,2020-02-14T00:00:00.000Z,8.01,8.04,7.78,7.83,159350,7.8756387097,7.9051354839,7.6494967742,7.6986580645,159350,0.0,1.0
226,2020-02-18T00:00:00.000Z,7.85,7.97,7.78,7.97,217373,7.7183225806,7.8363096774,7.6494967742,7.8363096774,217373,0.0,1.0
227,2020-02-19T00:00:00.000Z,7.94,8.0,7.72,7.89,249146,7.8068129032,7.8658064516,7.5905032258,7.7576516129,249146,0.0,1.0
228,2020-02-20T00:00:00.000Z,8.11,8.14,7.92,7.96,189672,7.9739612903,8.0034580645,7.7871483871,7.8264774194,189672,0.0,1.0
229,2020-02-21T00:00:00.000Z,7.99,8.11,7.95,8.11,94417,7.8559741935,7.9739612903,7.8166451613,7.9739612903,94417,0.0,1.0
230,2020-02-24T00:00:00.000Z,7.75,7.84,7.63,7.71,174368,7.62,7.7084903226,7.5020129032,7.5806709677,174368,0.0,1.0
231,2020-02-25T00:00:00.000Z,7.66,7.79,7.55,7.79,150666,7.5315096774,7.6593290323,7.4233548387,7.6593290323,150666,0.0,1.0
232,2020-02-26T00:00:00.000Z,7.49,7.79,7.46,7.67,221804,7.3643612903,7.6593290323,7.3348645161,7.5413419355,221804,0.0,1.0
233,2020-02-27T00:00:00.000Z,7.28,7.5,7.14,7.24,284846,7.157883871,7.3741935484,7.0202322581,7.1185548387,284846,0.0,1.0
234,2020-02-28T00:00:00.000Z,6.99,7.24,6.83,7.05,282109,6.8727483871,7.1185548387,6.7154322581,6.9317419355,282109,0.0,1.0
235,2020-03-02T00:00:00.000Z,7.26,7.28,6.93,6.95,300709,7.1382193548,7.157883871,6.8137548387,6.8334193548,300709,0.0,1.0
236,2020-03-03T00:00:00.000Z,7.3,7.39,7.14,7.26,194471,7.1775483871,7.2660387097,7.0202322581,7.1382193548,194471,0.0,1.0
237,2020-03-04T00:00:00.000Z,7.55,7.58,7.28,7.41,170835,7.4233548387,7.4528516129,7.157883871,7.2857032258,170835,0.0,1.0
238,2020-03-05T00:00:00.000Z,7.19,7.58,7.12,7.38,217894,7.0693935484,7.4528516129,7.0005677419,7.2562064516,217894,0.0,1.0
239,2020-03-06T00:00:00.000Z,6.08,6.89,5.94,6.78,958732,5.9780129032,6.7744258065,5.8403612903,6.6662709677,958732,0.0,1.0
240,2020-03-09T00:00:00.000Z,5.43,6.02,5.35,5.5,536259,5.338916129,5.9190193548,5.2602580645,5.4077419355,536259,0.0,1.0
241,2020-03-10T00:00:00.000Z,5.56,5.86,5.35,5.76,418454,5.4667354839,5.7617032258,5.2602580645,5.6633806452,418454,0.0,1.0
242,2020-03-11T00:00:00.000Z,5.15,5.53,5.09,5.53,459543,5.0636129032,5.4372387097,5.0046193548,5.4372387097,459543,0.0,1.0
243,2020-03-12T00:00:00.000Z,4.43,5.02,4.42,4.95,556954,4.3556903226,4.9357935484,4.3458580645,4.8669677419,556954,0.0,1.0
244,2020-03-13T00:00:00.000Z,4.9,4.9,4.44,4.74,838060,4.8178064516,4.8178064516,4.3655225806,4.6604903226,838060,0.0,1.0
245,2020-03-16T00:00:00.000Z,4.84,5.09,4.23,4.49,373648,4.7588129032,5.0046193548,4.1590451613,4.414683871,373648,0.0,1.0
246,2020-03-17T00:00:00.000Z,5.1,5.12,4.76,4.92,404616,5.0144516129,5.034116129,4.6801548387,4.8374709677,404616,0.0,1.0
247,2020-03-18T00:00:00.000Z,4.9,5.06,4.81,4.92,369517,4.8178064516,4.9751225806,4.729316129,4.8374709677,369517,0.0,1.0
248,2020-03-19T00:00:00.000Z,5.09,5.3,4.81,4.9,409066,5.0046193548,5.2110967742,4.729316129,4.8178064516,409066,0.0,1.0
249,2020-03-20T00:00:00.000Z,4.79,5.24,4.72,5.12,408459,4.7096516129,5.1521032258,4.6408258065,5.034116129,408459,0.0,1.0
250,2020-03-23T00:00:00.000Z,4.93,5.06,4.67,4.67,308792,4.8473032258,4.9751225806,4.5916645161,4.5916645161,308792,0.0,1.0
251,2020-03-24T00:00:00.000Z,5.22,5.38,4.9,5.17,342570,5.1324387097,5.2897548387,4.8178064516,5.0832774194,342570,0.0,1.0
252,2020-03-25T00:00:00.000Z,5.24,5.47,5.18,5.19,294098,5.1521032258,5.3782451613,5.0931096774,5.1029419355,294098,0.0,1.0
253,2020-03-26T00:00:00.000Z,5.44,5.72,5.24,5.24,339673,5.3487483871,5.6240516129,5.1521032258,5.1521032258,339673,0.0,1.0
254,2020-03-27T00:00:00.000Z,5.18,5.41,5.16,5.21,261421,5.0931096774,5.3192516129,5.0734451613,5.1226064516,261421,0.0,1.0
255,2020-03-30T00:00:00.000Z,5.4,5.57,5.05,5.15,303406,5.3094193548,5.4765677419,4.9652903226,5.0636129032,303406,0.0,1.0
256,2020-03-31T00:00:00.000Z,5.36,5.55,5.29,5.38,308700,5.2700903226,5.4569032258,5.2012645161,5.2897548387,308700,0.0,1.0
257,2020-04-01T00:00:00.000Z,5.31,5.41,5.09,5.19,384189,5.2209290323,5.3192516129,5.0046193548,5.1029419355,384189,0.0,1.0
258,2020-04-02T00:00:00.000Z,5.4,5.5,5.26,5.33,250745,5.3094193548,5.4077419355,5.1717677419,5.2405935484,250745,0.0,1.0
259,2020-04-03T00:00:00.000Z,5.45,5.53,5.29,5.42,220268,5.3585806452,5.4372387097,5.2012645161,5.329083871,220268,0.0,1.0
260,2020-04-06T00:00:00.000Z,5.9,5.93,5.55,5.65,322396,5.8010322581,5.8305290323,5.4569032258,5.5552258065,322396,0.0,1.0
261,2020-04-07T00:00:00.000Z,5.89,6.1,5.85,6.04,341203,5.7912,5.9976774194,5.7518709677,5.938683871,341203,0.0,1.0
262,2020-04-08T00:00:00.000Z,6.03,6.39,5.95,5.96,324982,5.9288516129,6.2828129032,5.8501935484,5.8600258065,324982,0.0,1.0
263,2020-04-09T00:00:00.000Z,6.12,6.34,5.98,6.14,317662,6.0173419355,6.2336516129,5.8796903226,6.0370064516,317662,0.0,1.0
264,2020-04-13T00:00:00.000Z,5.9,6.15,5.86,6.1,257828,5.8010322581,6.0468387097,5.7617032258,5.9976774194,257828,0.0,1.0
265,2020-04-14T00:00:00.000Z,5.9,6.06,5.87,5.99,392871,5.8010322581,5.9583483871,5.7715354839,5.8895225806,392871,0.0,1.0
266,2020-04-15T00:00:00.000Z,6.14,6.26,5.71,5.71,217022,6.0370064516,6.1549935484,5.6142193548,5.6142193548,217022,0.0,1.0
267,2020-04-16T00:00:00.000Z,6.56,6.58,6.07,6.13,305788,6.4499612903,6.4696258065,5.9681806452,6.0271741935,305788,0.0,1.0
268,2020-04-17T00:00:00.000Z,6.35,6.77,6.26,6.65,299087,6.243483871,6.6564387097,6.1549935484,6.5384516129,299087,0.0,1.0
269,2020-04-20T00:00:00.000Z,6.05,6.37,6.02,6.3,232549,5.948516129,6.2631483871,5.9190193548,6.1943225806,232549,0.0,1.0
270,2020-04-21T00:00:00.000Z,5.99,6.15,5.9,5.97,313270,5.8895225806,6.0468387097,5.8010322581,5.8698580645,313270,0.0,1.0
271,2020-04-22T00:00:00.000Z,6.25,6.34,6.03,6.03,226791,6.1451612903,6.2336516129,5.9288516129,5.9288516129,226791,0.0,1.0
272,2020-04-23T00:00:00.000Z,6.23,6.49,6.22,6.24,260361,6.1254967742,6.3811354839,6.1156645161,6.1353290323,260361,0.0,1.0
273,2020-04-24T00:00:00.000Z,6.51,6.58,6.21,6.21,187719,6.4008,6.4696258065,6.1058322581,6.1058322581,187719,0.0,1.0
274,2020-04-27T00:00:00.000Z,6.69,6.78,6.52,6.55,202295,6.5777806452,6.6662709677,6.4106322581,6.4401290323,202295,0.0,1.0
275,2020-04-28T00:00:00.000Z,6.88,6.94,6.75,6.78,203064,6.7645935484,6.8235870968,6.6367741935,6.6662709677,203064,0.0,1.0
276,2020-04-29T00:00:00.000Z,6.94,7.13,6.92,6.99,467118,6.8235870968,7.0104,6.8039225806,6.8727483871,467118,0.0,1.0
277,2020-04-30T00:00:00.000Z,6.96,7.09,6.83,6.85,372277,6.8432516129,6.9710709677,6.7154322581,6.7350967742,372277,0.0,1.0
278,2020-05-01T00:00:00.000Z,6.87,6.9,6.69,6.82,229913,6.7547612903,6.7842580645,6.5777806452,6.7056,229913,0.0,1.0
279,2020-05-04T00:00:00.000Z,6.86,6.94,6.69,6.78,213431,6.7449290323,6.8235870968,6.5777806452,6.6662709677,213431,0.0,1.0
280,2020-05-05T00:00:00.000Z,6.96,7.14,6.9,6.91,296309,6.8432516129,7.0202322581,6.7842580645,6.7940903226,296309,0.0,1.0
281,2020-05-06T00:00:00.000Z,6.98,7.03,6.78,6.96,200397,6.862916129,6.9120774194,6.6662709677,6.8432516129,200397,0.0,1.0
282,2020-05-07T00:00:00.000Z,6.97,7.05,6.78,6.97,321277,6.853083871,6.9317419355,6.6662709677,6.853083871,321277,0.0,1.0
283,2020-05-08T00:00:00.000Z,7.05,7.11,6.76,6.79,214134,6.9317419355,6.9907354839,6.6466064516,6.6761032258,214134,0.0,1.0
284,2020-05-11T00:00:00.000Z,6.88,7.11,6.87,7.0,283658,6.7645935484,6.9907354839,6.7547612903,6.8825806452,283658,0.0,1.0
285,2020-05-12T00:00:00.000Z,6.75,6.94,6.72,6.9,318042,6.6367741935,6.8235870968,6.6072774194,6.7842580645,318042,0.0,1.0
286,2020-05-13T00:00:00.000Z,6.36,6.74,6.32,6.67,243905,6.253316129,6.6269419355,6.2139870968,6.558116129,243905,0.0,1.0
287,2020-05-14T00:00:00.000Z,6.17,6.33,6.06,6.29,328038,6.0665032258,6.2238193548,5.9583483871,6.1844903226,328038,0.0,1.0
288,2020-05-15T00:00:00.000Z,6.45,6.51,6.14,6.17,236621,6.3418064516,6.4008,6.0370064516,6.0665032258,236621,0.0,1.0
289,2020-05-18T00:00:00.000Z,6.48,6.76,6.44,6.51,269692,6.3713032258,6.6466064516,6.3319741935,6.4008,269692,0.0,1.0
290,2020-05-19T00:00:00.000Z,6.55,6.7,6.4,6.46,298380,6.4401290323,6.5876129032,6.2926451613,6.3516387097,298380,0.0,1.0
291,2020-05-20T00:00:00.000Z,6.95,7.04,6.54,6.67,286994,6.8334193548,6.9219096774,6.4302967742,6.558116129,286994,0.0,1.0
292,2020-05-21T00:00:00.000Z,6.93,7.03,6.93,6.93,228556,6.8137548387,6.9120774194,6.8137548387,6.8137548387,228556,0.0,1.0
293,2020-05-22T00:00:00.000Z,6.91,7.01,6.87,6.93,173148,6.7940903226,6.8924129032,6.7547612903,6.8137548387,173148,0.0,1.0
294,2020-05-26T00:00:00.000Z,6.94,7.06,6.9,7.05,176987,6.8235870968,6.9415741935,6.7842580645,6.9317419355,176987,0.0,1.0
295,2020-05-27T00:00:00.000Z,7.05,7.12,6.84,6.99,183611,6.9317419355,7.0005677419,6.7252645161,6.8727483871,183611,0.0,1.0
296,2020-05-28T00:00:00.000Z,6.91,7.13,6.85,7.1,162322,6.7940903226,7.0104,6.7350967742,6.9809032258,162322,0.0,1.0
297,2020-05-29T00:00:00.000Z,6.76,6.87,6.67,6.87,226287,6.6466064516,6.7547612903,6.558116129,6.7547612903,226287,0.0,1.0
298,2020-06-01T00:00:00.000Z,6.55,6.84,6.53,6.79,350384,6.4401290323,6.7252645161,6.4204645161,6.6761032258,350384,0.0,1.0
299,2020-06-02T00:00:00.000Z,6.61,6.88,6.53,6.6,303653,6.4991225806,6.7645935484,6.4204645161,6.4892903226,303653,0.0,1.0
300,2020-06-03T00:00:00.000Z,6.8,6.86,6.59,6.68,204066,6.6859354839,6.7449290323,6.4794580645,6.5679483871,204066,0.0,1.0
301,2020-06-04T00:00:00.000Z,6.86,6.92,6.66,6.72,217181,6.7449290323,6.8039225806,6.548283871,6.6072774194,217181,0.0,1.0
302,2020-06-05T00:00:00.000Z,7.18,7.27,6.87,6.98,291795,7.0595612903,7.1480516129,6.7547612903,6.862916129,291795,0.0,1.0
303,2020-06-08T00:00:00.000Z,6.92,7.21,6.8,7.21,335470,6.8039225806,7.0890580645,6.6859354839,7.0890580645,335470,0.0,1.0
304,2020-06-09T00:00:00.000Z,6.91,6.94,6.74,6.86,180194,6.7940903226,6.8235870968,6.6269419355,6.7449290323,180194,0.0,1.0
305,2020-06-10T00:00:00.000Z,6.83,6.94,6.7,6.92,171578,6.7154322581,6.8235870968,6.5876129032,6.8039225806,171578,0.0,1.0
306,2020-06-11T00:00:00.000Z,6.44,6.79,6.29,6.61,446042,6.3319741935,6.6761032258,6.1844903226,6.4991225806,446042,0.0,1.0
307,2020-06-12T00:00:00.000Z,6.53,6.69,6.38,6.58,234472,6.4204645161,6.5777806452,6.2729806452,6.4696258065,234472,0.0,1.0
308,2020-06-15T00:00:00.000Z,6.52,6.53,6.28,6.4,258076,6.4106322581,6.4204645161,6.1746580645,6.2926451613,258076,0.0,1.0
309,2020-06-16T00:00:00.000Z,6.48,6.75,6.4,6.68,172540,6.3713032258,6.6367741935,6.2926451613,6.5679483871,172540,0.0,1.0
310,2020-06-17T00:00:00.000Z,6.21,6.48,6.16,6.48,437818,6.1058322581,6.3713032258,6.0566709677,6.3713032258,437818,0.0,1.0
311,2020-06-18T00:00:00.000Z,6.16,6.25,6.09,6.18,410915,6.0566709677,6.1451612903,5.9878451613,6.0763354839,410915,0.0,1.0
312,2020-06-19T00:00:00.000Z,5.98,6.23,5.93,6.18,686310,5.8796903226,6.1254967742,5.8305290323,6.0763354839,686310,0.0,1.0
313,2020-06-22T00:00:00.000Z,5.9,6.07,5.75,5.96,680606,5.8010322581,5.9681806452,5.6535483871,5.8600258065,680606,0.0,1.0
314,2020-06-23T00:00:00.000Z,6.07,6.29,5.93,5.96,602584,5.9681806452,6.1844903226,5.8305290323,5.8600258065,602584,0.0,1.0
315,2020-06-24T00:00:00.000Z,5.76,6.09,5.71,5.98,469596,5.6633806452,5.9878451613,5.6142193548,5.8796903226,469596,0.0,1.0
316,2020-06-25T00:00:00.000Z,5.89,5.9,5.67,5.73,380675,5.7912,5.8010322581,5.5748903226,5.633883871,380675,0.0,1.0
317,2020-06-26T00:00:00.000Z,6.05,6.1,5.7,5.85,2008919,5.948516129,5.9976774194,5.6043870968,5.7518709677,2008919,0.0,1.0
318,2020-06-29T00:00:00.000Z,6.37,6.4655,6.03,6.11,323050,6.2631483871,6.3570464516,5.9288516129,6.0075096774,323050,0.0,1.0
319,2020-06-30T00:00:00.000Z,6.23,6.43,6.21,6.36,264086,6.1254967742,6.3221419355,6.1058322581,6.253316129,264086,0.0,1.0
320,2020-07-01T00:00:00.000Z,5.96,6.27,5.92,6.25,257397,5.8600258065,6.1648258065,5.8206967742,6.1451612903,257397,0.0,1.0
321,2020-07-02T00:00:00.000Z,5.89,6.12,5.88,6.03,162576,5.7912,6.0173419355,5.7813677419,5.9288516129,162576,0.0,1.0
322,2020-07-06T00:00:00.000Z,6.04,6.09,5.93,5.96,172281,5.938683871,5.9878451613,5.8305290323,5.8600258065,172281,0.0,1.0
323,2020-07-07T00:00:00.000Z,5.89,6.07,5.87,6.02,172933,5.7912,5.9681806452,5.7715354839,5.9190193548,172933,0.0,1.0
324,2020-07-08T00:00:00.000Z,5.92,5.97,5.8,5.89,118577,5.8206967742,5.8698580645,5.7027096774,5.7912,118577,0.0,1.0
325,2020-07-09T00:00:00.000Z,5.89,6.04,5.79,5.9,144626,5.7912,5.938683871,5.6928774194,5.8010322581,144626,0.0,1.0
326,2020-07-10T00:00:00.000Z,6.12,6.17,5.81,5.91,316211,6.0173419355,6.0665032258,5.7125419355,5.8108645161,316211,0.0,1.0
327,2020-07-13T00:00:00.000Z,5.9,6.27,5.9,6.19,276130,5.8010322581,6.1648258065,5.8010322581,6.0861677419,276130,0.0,1.0
328,2020-07-14T00:00:00.000Z,6.19,6.21,5.87,5.9,269562,6.0861677419,6.1058322581,5.7715354839,5.8010322581,269562,0.0,1.0
329,2020-07-15T00:00:00.000Z,6.3,6.39,6.22,6.25,285360,6.1943225806,6.2828129032,6.1156645161,6.1451612903,285360,0.0,1.0
330,2020-07-16T00:00:00.000Z,6.34,6.36,6.17,6.31,187324,6.2336516129,6.253316129,6.0665032258,6.2041548387,187324,0.0,1.0
331,2020-07-17T00:00:00.000Z,6.24,6.4,6.19,6.31,165946,6.1353290323,6.2926451613,6.0861677419,6.2041548387,165946,0.0,1.0
332,2020-07-20T00:00:00.000Z,6.34,6.43,6.24,6.25,325285,6.2336516129,6.3221419355,6.1353290323,6.1451612903,325285,0.0,1.0
333,2020-07-21T00:00:00.000Z,6.82,7.58,6.37,6.37,5871443,6.7056,7.4528516129,6.2631483871,6.2631483871,5871443,0.0,1.0
334,2020-07-22T00:00:00.000Z,6.47,6.84,6.38,6.69,671205,6.3614709677,6.7252645161,6.2729806452,6.5777806452,671205,0.0,1.0
335,2020-07-23T00:00:00.000Z,6.195,6.6,6.19,6.47,369646,6.091083871,6.4892903226,6.0861677419,6.3614709677,369646,0.0,1.0
336,2020-07-24T00:00:00.000Z,6.1,6.31,6.01,6.21,296312,5.9976774194,6.2041548387,5.9091870968,6.1058322581,296312,0.0,1.0
337,2020-07-27T00:00:00.000Z,6.68,6.855,6.38,6.48,471205,6.5679483871,6.7400129032,6.2729806452,6.3713032258,471205,0.0,1.0
338,2020-07-28T00:00:00.000Z,6.89,6.93,6.7,6.7,396986,6.7744258065,6.8137548387,6.5876129032,6.5876129032,396986,0.0,1.0
339,2020-07-29T00:00:00.000Z,6.86,7.05,6.7707,6.9,183460,6.7449290323,6.9317419355,6.6571269677,6.7842580645,183460,0.0,1.0
340,2020-07-30T00:00:00.000Z,6.74,6.81,6.63,6.81,117727,6.6269419355,6.6957677419,6.5187870968,6.6957677419,117727,0.0,1.0
341,2020-07-31T00:00:00.000Z,6.75,6.76,6.57,6.75,182703,6.6367741935,6.6466064516,6.4597935484,6.6367741935,182703,0.0,1.0
342,2020-08-03T00:00:00.000Z,6.77,6.93,6.66,6.73,220752,6.6564387097,6.8137548387,6.548283871,6.6171096774,220752,0.0,1.0
343,2020-08-04T00:00:00.000Z,6.87,6.91,6.7,6.77,147318,6.7547612903,6.7940903226,6.5876129032,6.6564387097,147318,0.0,1.0
344,2020-08-05T00:00:00.000Z,6.95,6.99,6.7533,6.91,158998,6.8334193548,6.8727483871,6.6400188387,6.7940903226,158998,0.0,1.0
345,2020-08-06T00:00:00.000Z,6.91,7.02,6.82,7.0,132499,6.7940903226,6.9022451613,6.7056,6.8825806452,132499,0.0,1.0
346,2020-08-07T00:00:00.000Z,7.93,8.15,7.15,7.15,1384891,7.7969806452,8.0132903226,7.0300645161,7.0300645161,1384891,0.0,1.0
347,2020-08-10T00:00:00.000Z,8.36,8.53,7.95,7.96,730399,8.2197677419,8.386916129,7.8166451613,7.8264774194,730399,0.0,1.0
348,2020-08-11T00:00:00.000Z,8.395,8.48,8.31,8.41,541358,8.2541806452,8.3377548387,8.1706064516,8.2689290323,541358,0.0,1.0
349,2020-08-12T00:00:00.000Z,8.75,9.64,8.49,8.49,964998,8.6032258065,9.4782967742,8.3475870968,8.3475870968,964998,0.0,1.0
350,2020-08-13T00:00:00.000Z,8.6,9.15,8.44,9.15,394106,8.4557419355,8.996516129,8.2984258065,8.996516129,394106,0.0,1.0
351,2020-08-14T00:00:00.000Z,8.64,8.725,8.43,8.6,256983,8.4950709677,8.5786451613,8.2885935484,8.4557419355,256983,0.0,1.0
352,2020-08-17T00:00:00.000Z,8.6,8.7289,8.54,8.71,201028,8.4557419355,8.5824797419,8.3967483871,8.5638967742,201028,0.0,1.0
353,2020-08-18T00:00:00.000Z,8.45,8.58,8.19,8.53,295066,8.3082580645,8.4360774194,8.0526193548,8.386916129,295066,0.0,1.0
354,2020-08-19T00:00:00.000Z,8.36,8.45,8.24,8.42,264727,8.2197677419,8.3082580645,8.1017806452,8.2787612903,264727,0.0,1.0
355,2020-08-20T00:00:00.000Z,8.36,8.43,8.17,8.23,203594,8.2197677419,8.2885935484,8.0329548387,8.0919483871,203594,0.0,1.0
356,2020-08-21T00:00:00.000Z,8.79,9.01,8.2468,8.34,583431,8.6425548387,8.8588645161,8.1084665806,8.2001032258,583431,0.0,1.0
357,2020-08-24T00:00:00.000Z,9.23,9.35,8.56,8.83,694174,9.0751741935,9.1931612903,8.4164129032,8.681883871,694174,0.0,1.0
358,2020-08-25T00:00:00.000Z,9.33,9.99,9.03,9.23,927155,9.1734967742,9.8224258065,8.8785290323,9.0751741935,927155,0.0,1.0
359,2020-08-26T00:00:00.000Z,9.445,9.58,9.15,9.32,510315,9.2865677419,9.4193032258,8.996516129,9.1636645161,510315,0.0,1.0
360,2020-08-27T00:00:00.000Z,9.56,9.65,9.17,9.41,507364,9.3996387097,9.4881290323,9.0161806452,9.2521548387,507364,0.0,1.0
361,2020-08-28T00:00:00.000Z,9.68,9.695,9.38,9.64,395434,9.5176258065,9.5323741935,9.2226580645,9.4782967742,395434,0.0,1.0
362,2020-08-31T00:00:00.000Z,9.51,9.68,9.37,9.65,328961,9.3504774194,9.5176258065,9.2128258065,9.4881290323,328961,0.0,1.0
