TimeStamp,ReactivePower_kVAr,Power_kW,WindSpeed_mps,ErrorCode,GenState,RunState,RotorSpeed_rpm,RotorSpeedAve,RotorOverSpeed,RotorUnderSpeed
2018-04-06 22:37:29.033,112,0,3.591127,416,1,3,0,2.881979E-027,0,0
2018-04-06 22:37:47.339,111,0,2.444438,416,1,3,0,2.731015E-014,0,0
2018-04-06 22:38:57.580,112,0,2.471904,416,1,3,0,5.878662E-016,0,0
2018-04-06 22:39:01.656,112,0,3.160833,416,1,3,0,1.165957E-019,0,0
2018-04-06 22:39:28.154,112,0,3.239796,416,1,3,0,2.843625E-014,0,0
2018-04-06 22:44:41.895,112,0,1.826462,416,1,3,0,4.296174E-010,0,0
2018-04-06 22:46:46.574,112,0,2.55659,416,1,3,0,8.508214E-008,0,0
2018-04-06 22:51:33.337,112,0,2.378063,416,1,3,0,8.160495E-020,0,0
2018-04-06 22:54:03.653,112,0,2.177793,416,1,3,0,1.31029E-014,0,0
2018-04-06 22:56:00.200,113,0,2.883888,416,1,3,0.03000221,0.003038232,0,0
2018-04-06 22:56:28.811,113,0,2.321988,416,1,3,0,2.161072E-023,0,0
2018-04-06 22:57:01.659,113,0,1.835618,416,1,3,0,3.172297E-023,0,0
2018-04-06 22:58:09.967,113,0,2.111418,416,1,3,0,6.426974E-025,0,0
2018-04-06 22:58:46.790,113,0,2.013,416,1,3,0,9.424458E-027,0,0
2018-04-06 23:00:59.641,113,0,1.87796,416,1,3,0,8.523425E-026,0,0
2018-04-06 23:05:14.888,113,0,2.579478,416,1,3,0,2.020257E-024,0,0
2018-04-06 23:05:58.851,113,0,2.111418,416,1,3,0,0,0,0
2018-04-06 23:07:11.335,113,0,2.818657,416,1,3,0.6450475,0.06312744,0,0
2018-04-06 23:08:52.281,113,0,2.294522,416,1,3,0,1.620541E-020,0,0
2018-04-06 23:10:57.731,113,0,3.08988,416,1,3,0,4.841265E-014,0,0
2018-04-06 23:11:04.851,113,0,1.634203,416,1,3,0.01500111,0.001010201,0,0
2018-04-06 23:18:37.422,114,0,5.356936,416,1,3,0,-2.420672E-022,0,0
2018-04-06 23:19:52.049,114,0,4.532969,416,1,3,0,-8.498799E-019,0,0
2018-04-06 23:20:02.254,114,0,4.425395,416,1,3,0,-3.411454E-026,0,0
2018-04-06 23:24:58.630,114,0,6.077909,416,1,3,0,-1.245604E-021,0,0
2018-04-06 23:25:06.812,114,0,6.433817,416,1,3,0,-1.957967E-006,0,0
2018-04-06 23:25:17.057,114,0,6.335398,416,1,3,0,-1.657936E-015,0,0
2018-04-06 23:25:32.369,114,0,4.40594,416,1,3,0,-1.549853E-028,0,0
2018-04-06 23:28:19.128,114,0,5.287128,416,1,3,0,-3.958508E-012,0,0
2018-04-06 23:28:38.476,114,0,4.958685,416,1,3,0,-2.568275E-028,0,0
2018-04-06 23:31:55.249,115,0,5.923414,416,1,3,0,5.486053E-007,0,0
2018-04-06 23:33:26.110,115,0,5.895949,416,1,3,0.01500111,0.001374729,0,0
2018-04-06 23:36:15.443,115,0,6.05502,416,1,3,0,0,0,0
2018-04-06 23:36:24.646,115,0,5.558351,416,1,3,0,0,0,0
2018-04-06 23:39:13.599,115,0,5.679657,416,1,3,0,3.309034E-008,0,0
2018-04-06 23:39:48.440,115,0,6.144283,416,1,3,0,4.763139E-007,0,0
2018-04-06 23:45:43.420,115,0,6.612343,416,1,3,0,0,0,0
2018-04-06 23:46:09.938,115,0,7.843718,416,1,3,0.01500111,0.001404082,0,0
2018-04-06 23:49:19.781,116,0,5.202442,416,1,3,0,0,0,0
2018-04-06 23:52:42.292,116,0,6.415506,416,1,3,0.03000221,0.003141104,0,0
2018-04-06 23:52:49.463,116,0,4.560434,416,1,3,0.01500111,0.001572078,0,0
2018-04-06 23:52:57.654,116,0,5.141789,416,1,3,0.04500332,0.004694299,0,0
2018-04-06 23:57:25.620,116,0,6.129406,416,1,3,0.01500111,0.001524081,0,0
2018-04-06 23:59:11.892,116,0,5.773498,416,1,3,0,-6.055557E-011,0,0
2018-04-07 00:00:30.786,116,0,5.28255,416,1,3,0,-1.228658E-040,0,0
2018-04-07 00:02:31.409,116,0,4.013411,416,1,3,-0.06000442,-0.006283185,0,0
2018-04-07 00:03:16.314,116,0,5.034215,416,1,3,-0.01500111,-0.001252393,0,0
2018-04-07 00:03:33.599,116,0,3.628892,416,1,3,-0.06000442,-0.006278929,0,0
2018-04-07 00:04:34.827,116,0,4.575311,416,1,3,0.03000221,0.003141593,0,0
2018-04-07 00:07:30.730,117,0,4.45286,416,1,3,-0.03000221,-0.003347079,0,0
2018-04-07 00:10:20.023,117,0,7.403123,416,1,3,0,-6.932219E-023,0,0
2018-04-07 00:11:00.822,117,0,7.398546,416,1,3,0,0,0,0
2018-04-07 00:14:27.369,117,0,7.469499,416,1,3,0,0,0,0
2018-04-07 00:15:09.339,117,0,5.914259,416,1,3,-0.01500111,-0.001560735,0,0
2018-04-07 00:16:20.902,117,0,6.560845,416,1,3,-0.04500332,-0.004697821,0,0
2018-04-07 00:16:28.072,117,0,5.54004,416,1,3,-0.01500111,-0.001709871,0,0
2018-04-07 00:21:26.081,117,0,6.663841,416,1,3,0,8.500972E-009,0,0
2018-04-07 00:23:23.480,118,0,7.834562,416,1,3,0,6.423825E-014,0,0
2018-04-07 00:23:41.896,118,0,8.284311,416,1,3,0.01500111,0.001358227,0,0
2018-04-07 00:24:46.259,118,0,7.015172,416,1,3,0,-8.828828E-024,0,0
2018-04-07 00:24:52.418,118,0,5.956602,416,1,3,0,-2.516419E-029,0,0
2018-04-07 00:27:20.841,118,0,6.453271,416,1,3,-0.03000221,-0.003141352,0,0
2018-04-07 00:27:39.368,118,0,5.197865,416,1,3,0,-3.51512E-008,0,0
2018-04-07 00:31:40.555,118,0,5.867339,416,1,3,0.03000221,0.003040299,0,0
2018-04-07 00:32:29.715,118,0,7.24863,416,1,3,0.03000221,0.003827489,0,0
2018-04-07 00:32:48.162,118,0,8.33581,416,1,3,0,5.258759E-011,0,0
2018-04-07 00:33:24.073,118,0,6.939641,416,1,3,0.03000221,0.003141593,0,0
2018-04-07 00:35:39.558,118,0,8.320932,416,1,3,-0.03000221,-0.003214956,0,0
2018-04-07 00:36:32.815,118,0,6.757682,416,1,3,0,2.750312E-013,0,0
2018-04-07 00:40:40.080,119,0,9.730833,416,1,3,0.01500111,0.00156935,0,0
2018-04-07 00:45:47.823,119,0,6.330821,416,1,3,0,-1.563841E-012,0,0
2018-04-07 00:46:26.729,119,0,4.242291,416,1,3,0.01500111,0.001570797,0,0
2018-04-07 00:46:39.998,119,0,5.497697,416,1,3,0.01500111,0.001812883,0,0
2018-04-07 00:58:16.790,120,0,10.41518,416,1,3,-0.1050077,-0.01099411,0,0
2018-04-07 00:58:44.420,120,0,11.49206,416,1,3,0.01500111,0.001349462,0,0
2018-04-07 00:59:51.526,120,0,10.49873,416,1,3,0,1.1078E-014,0,0
2018-04-07 01:00:13.107,120,0,12.3538,416,1,3,-0.01500111,-0.001258759,0,0
2018-04-07 01:01:22.767,120,0,11.86628,416,1,3,0.01500111,0.001565734,0,0
2018-04-07 01:03:14.017,120,0,8.045132,416,1,3,0,1.618873E-016,0,0
2018-04-07 01:05:24.004,120,0,8.925176,416,1,3,0.03000221,0.002557802,0,0
2018-04-07 01:06:30.370,120,0,7.131901,416,1,3,0,-3.961901E-011,0,0
2018-04-07 01:09:37.198,120,0,8.850789,416,1,3,0,1.806959E-005,0,0
2018-04-07 01:11:28.658,120,0,9.604949,416,1,3,0,-3.110589E-010,0,0
2018-04-07 01:14:26.524,121,0,7.03806,416,1,3,-0.04500332,-0.004711862,0,0
2018-04-07 01:14:46.863,121,0,7.577072,416,1,3,0,-7.255736E-009,0,0
2018-04-07 01:14:49.908,121,0,8.779837,416,1,3,0,-1.439082E-012,0,0
2018-04-07 01:15:53.379,121,0,7.646881,416,1,3,0,-7.56415E-010,0,0
2018-04-07 01:16:33.236,121,0,7.06667,416,1,3,0.03000221,0.003139046,0,0
2018-04-07 01:16:36.271,121,0,9.842984,416,1,3,0.03000221,0.003141592,0,0
2018-04-07 01:17:22.167,121,0,9.876172,416,1,3,0,0.0007139522,0,0
2018-04-07 01:23:57.265,121,0,7.805952,416,1,3,0,-2.485523E-014,0,0
2018-04-07 01:23:59.288,121,0,8.826757,416,1,3,0,-0.0005636478,0,0
2018-04-07 01:24:04.425,121,0,6.8561,416,1,3,0,-0.0006199785,0,0
2018-04-07 01:24:37.142,121,0,10.25497,416,1,3,0.04500332,0.004246345,0,0
2018-04-07 01:24:40.247,121,0,7.436311,416,1,3,0.03000221,0.003161023,0,0
2018-04-07 01:25:46.933,121,0,10.76079,416,1,3,0,8.898405E-009,0,0
2018-04-07 01:26:03.366,121,0,8.434228,416,1,3,-0.03000221,-0.002280299,0,0
2018-04-07 01:26:12.589,121,0,8.16186,416,1,3,-0.01500111,-0.001832585,0,0
2018-04-07 01:29:36.393,121,0,9.64157,416,1,3,0.04500332,0.004745623,0,0
2018-04-07 01:32:40.527,122,0,7.557618,416,1,3,-0.01500111,-0.001844587,0,0
2018-04-07 01:34:44.946,122,0,11.66945,416,1,3,0.01500111,0.001310636,0,0
2018-04-07 01:35:43.420,122,0,6.223247,416,1,3,0,-0.0003802123,0,0
2018-04-07 01:36:14.094,122,0,9.506531,416,1,3,0.04500332,0.004819173,0,0
2018-04-07 01:38:31.722,122,0,11.54356,416,1,3,-0.03000221,-0.003128459,0,0
2018-04-07 01:39:27.032,122,0,9.187243,416,1,3,-0.01500111,-0.001569026,0,0
2018-04-07 01:39:38.258,122,0,8.410195,416,1,3,-0.01500111,-0.00157779,0,0
2018-04-07 01:43:10.984,122,0,6.659264,416,1,3,0,-2.864708E-013,0,0
2018-04-07 01:45:32.247,122,0,9.661025,416,1,3,0,-5.340197E-019,0,0
2018-04-07 01:46:40.766,122,0,11.38907,416,1,3,-0.03000221,-0.003264783,0,0
2018-04-07 01:47:14.404,122,0,12.0677,416,1,3,0,-5.80904E-007,0,0
2018-04-07 01:50:16.055,123,0,13.11254,416,1,3,-0.03000221,-0.003141593,0,0
2018-04-07 01:51:59.133,123,0,10.24124,416,1,3,-0.04500332,-0.004701913,0,0
2018-04-07 01:52:02.168,123,0,12.21304,416,1,3,-0.03000221,-0.003531144,0,0
2018-04-07 01:52:53.301,123,0,12.32519,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 01:54:55.647,123,0,12.83559,416,1,3,-0.03000221,-0.002990164,0,0
2018-04-07 01:56:22.342,123,0,9.697645,416,1,3,-0.03000221,-0.003141196,0,0
2018-04-07 01:56:29.472,123,0,8.985828,416,1,3,-0.01500111,-0.001570885,0,0
2018-04-07 01:57:28.867,123,0,9.267351,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 01:57:33.985,123,0,9.295961,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 01:57:40.154,123,0,9.941402,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 01:58:27.151,123,0,11.16362,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 01:58:35.303,123,0,9.754866,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 02:01:02.274,123,0,8.925176,416,1,3,0,-5.26913E-006,0,0
2018-04-07 02:02:21.809,123,0,10.14282,416,1,3,0,-3.954442E-014,0,0
2018-04-07 02:04:07.220,123,0,8.443383,416,1,3,0,0,0,0
2018-04-07 02:05:22.909,124,0,10.06385,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 02:06:35.614,124,0,11.18308,416,1,3,-0.07500553,-0.008663624,0,0
2018-04-07 02:07:38.033,124,0,9.95628,416,1,3,0,-4.045642E-009,0,0
2018-04-07 02:08:26.934,124,0,11.1167,416,1,3,-0.04500332,-0.004205504,0,0
2018-04-07 02:08:46.362,124,0,8.607032,416,1,3,-0.03000221,-0.003140597,0,0
2018-04-07 02:11:47.362,124,0,11.36961,416,1,3,0,-1.71261E-031,0,0
2018-04-07 02:12:07.861,124,0,8.06802,416,1,3,0,-2.250255E-011,0,0
2018-04-07 02:13:08.178,124,0,10.86379,416,1,3,0,-8.620603E-031,0,0
2018-04-07 02:13:12.224,124,0,11.51495,416,1,3,0,-1.67559E-034,0,0
2018-04-07 02:15:06.578,124,0,8.063442,416,1,3,0,3.696363E-010,0,0
2018-04-07 02:17:21.643,124,0,8.377007,416,1,3,0,-3.503012E-014,0,0
2018-04-07 02:21:34.546,124,0,10.51246,416,1,3,0.1500111,0.01556323,0,0
2018-04-07 02:25:33.680,125,0,11.43599,416,1,3,0,-2.869102E-010,0,0
2018-04-07 02:28:58.114,125,0,12.84932,416,1,3,0.03000221,0.003141539,0,0
2018-04-07 02:29:49.117,125,0,10.26985,416,1,3,0,8.346281E-015,0,0
2018-04-07 02:36:06.220,125,0,7.01975,416,1,3,0,-5.815749E-011,0,0
2018-04-07 02:43:15.797,126,0,10.70014,416,1,3,-0.04500332,-0.00394805,0,0
2018-04-07 02:43:16.829,126,0,10.70014,416,1,3,-0.04500332,-0.00394805,0,0
2018-04-07 02:43:44.388,126,0,9.665603,416,1,3,-0.04500332,-0.004706835,0,0
2018-04-07 02:43:47.433,126,0,10.32592,416,1,3,-0.03000221,-0.003165575,0,0
2018-04-07 02:44:37.595,126,0,10.93016,416,1,3,-0.04500332,-0.004697625,0,0
2018-04-07 02:45:11.313,126,0,6.668419,416,1,3,-0.06000442,-0.006670171,0,0
2018-04-07 02:46:14.695,126,0,8.817602,416,1,3,-0.04500332,-0.004256,0,0
2018-04-07 02:48:12.093,126,0,12.02536,416,1,3,-0.01500111,-0.001561327,0,0
2018-04-07 02:49:57.595,126,0,7.866605,416,1,3,-0.01500111,-0.001569292,0,0
2018-04-07 02:51:10.039,126,0,10.08674,416,1,3,0,-1.524554E-022,0,0
2018-04-07 02:56:22.489,126,0,7.010594,416,1,3,-0.06000442,-0.006281796,0,0
2018-04-07 02:57:43.245,127,0,8.64022,416,1,3,-0.01500111,-0.001582622,0,0
2018-04-07 03:00:20.030,127,0,8.91602,416,1,3,0,-3.379457E-006,0,0
2018-04-07 03:05:21.083,127,0,9.20212,416,1,3,-0.01500111,-0.001609745,0,0
2018-04-07 03:05:41.482,127,0,10.02151,416,1,3,-0.01500111,-0.001570824,0,0
2018-04-07 03:06:01.992,127,0,9.806363,416,1,3,-0.03000221,-0.003638192,0,0
2018-04-07 03:06:12.186,127,0,7.637725,416,1,3,-0.06000442,-0.006283137,0,0
2018-04-07 03:07:03.430,127,0,9.318849,416,1,3,-0.07500553,-0.007873978,0,0
2018-04-07 03:07:15.628,127,0,8.864522,416,1,3,-0.09000664,-0.008835503,0,0
2018-04-07 03:08:55.912,127,0,7.496964,416,1,3,-0.04500332,-0.004712388,0,0
2018-04-07 03:10:54.372,127,0,9.440155,416,1,3,-0.01500111,-0.001737603,0,0
2018-04-07 03:11:42.401,127,0,8.841634,416,1,3,-0.03000221,-0.003075748,0,0
2018-04-07 03:14:03.324,127,0,11.23457,416,1,3,0,-5.605194E-045,0,0
2018-04-07 03:14:27.739,128,0,10.91071,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 03:18:28.425,128,0,8.925176,416,1,3,-0.04500332,-0.004654049,0,0
2018-04-07 03:18:52.950,128,0,9.614104,416,1,3,-0.04500332,-0.004709335,0,0
2018-04-07 03:20:13.697,128,0,6.467004,416,1,3,-0.01500111,-0.001616556,0,0
2018-04-07 03:21:04.680,128,0,8.260279,416,1,3,0,-8.200793E-010,0,0
2018-04-07 03:22:20.299,128,0,11.74498,416,1,3,0,-1.596991E-010,0,0
2018-04-07 03:27:36.213,128,0,11.88002,416,1,3,0,-1.106064E-017,0,0
2018-04-07 03:28:22.219,128,0,10.45638,416,1,3,0,0,0,0
2018-04-07 03:29:23.657,128,0,10.45181,416,1,3,0.03000221,0.002754403,0,0
2018-04-07 03:33:59.043,129,0,9.903638,416,1,3,0,1.278758E-010,0,0
2018-04-07 03:37:56.264,129,0,8.62992,416,1,3,0,1.578421E-008,0,0
2018-04-07 03:45:25.250,129,0,9.979168,416,1,3,0,0,0,0
2018-04-07 03:46:13.169,129,0,10.13824,416,1,3,0,1.601327E-006,0,0
2018-04-07 03:46:42.761,129,0,8.817602,416,1,3,0,1.85678E-032,0,0
2018-04-07 03:47:12.164,129,0,7.380236,416,1,3,0,0,0,0
2018-04-07 03:48:06.322,130,0,9.656447,416,1,3,0,0,0,0
2018-04-07 03:51:18.728,130,0,6.845801,416,1,3,0,-1.82998E-020,0,0
2018-04-07 03:53:10.209,130,0,9.932247,416,1,3,0,0,0,0
2018-04-07 03:53:52.139,130,0,9.759443,416,1,3,0,0,0,0
2018-04-07 03:55:21.057,130,0,10.72875,416,1,3,0,-2.587217E-014,0,0
2018-04-07 03:55:28.267,130,0,9.515686,416,1,3,0,-1.03852E-021,0,0
2018-04-07 03:57:30.843,130,0,10.06843,416,1,3,0,0,0,0
2018-04-07 03:58:51.279,130,0,10.03524,416,1,3,0,-1.694216E-013,0,0
2018-04-07 04:00:01.740,130,0,10.44265,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 04:00:10.924,130,0,10.57426,416,1,3,-0.03000221,-0.003738118,0,0
2018-04-07 04:04:03.939,131,0,11.2197,416,1,3,0,-1.631456E-008,0,0
2018-04-07 04:06:21.366,131,0,5.914259,416,1,3,0,0,0,0
2018-04-07 04:06:40.794,131,0,8.307199,416,1,3,0,0,0,0
2018-04-07 04:14:52.942,131,0,11.32727,416,1,3,0.01500111,0.001570731,0,0
2018-04-07 04:18:55.711,132,0,11.9647,416,1,3,0,0,0,0
2018-04-07 04:20:23.026,132,0,10.7093,416,1,3,0,0,0,0
2018-04-07 04:20:43.496,132,0,10.91986,416,1,3,0,0,0,0
2018-04-07 04:20:57.847,132,0,12.20846,416,1,3,0,0,0,0
2018-04-07 04:22:04.192,132,0,9.567183,416,1,3,0,-4.276064E-019,0,0
2018-04-07 04:23:27.802,132,0,10.64406,416,1,3,0,0,0,0
2018-04-07 04:23:42.163,132,0,11.58591,416,1,3,0,0,0,0
2018-04-07 04:23:53.359,132,0,11.65114,416,1,3,0,0,0,0
2018-04-07 04:25:56.796,132,0,8.864522,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 04:28:47.242,132,0,8.620765,416,1,3,-0.03000221,-0.003153182,0,0
2018-04-07 04:30:37.670,132,0,9.135745,416,1,3,-0.04500332,-0.004440602,0,0
2018-04-07 04:32:15.781,132,0,10.58341,416,1,3,-0.01500111,-0.001575017,0,0
2018-04-07 04:35:29.300,132,0,11.51038,416,1,3,0,0,0,0
2018-04-07 04:36:18.240,132,0,9.829251,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 04:36:57.096,133,0,8.021099,416,1,3,-0.07500553,-0.007849841,0,0
2018-04-07 04:41:48.605,133,0,7.109013,416,1,3,-0.04500332,-0.004712695,0,0
2018-04-07 04:41:56.707,133,0,5.422167,416,1,3,-0.03000221,-0.003292373,0,0
2018-04-07 04:41:57.718,133,0,5.422167,416,1,3,-0.03000221,-0.003292373,0,0
2018-04-07 04:42:04.838,133,0,6.878988,416,1,3,-0.03000221,-0.003141593,0,0
2018-04-07 04:42:30.345,133,0,8.878255,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 04:42:48.721,133,0,9.159778,416,1,3,-0.03000221,-0.002557794,0,0
2018-04-07 04:44:57.397,133,0,7.539307,416,1,3,-0.01500111,-0.001569462,0,0
2018-04-07 04:46:47.545,133,0,10.38657,416,1,3,-0.01500111,-0.001895697,0,0
2018-04-07 04:49:23.659,133,0,6.574578,416,1,3,0,-6.437291E-010,0,0
2018-04-07 04:52:50.026,134,0,9.084247,416,1,3,0,0,0,0
2018-04-07 04:55:51.818,134,0,10.34881,416,1,3,0.2550188,0.02317897,0,0
2018-04-07 04:55:53.840,134,0,9.703367,416,1,3,0,0.0003330965,0,0
2018-04-07 04:57:38.180,134,0,9.824674,416,1,3,0,0.0008798137,0,0
2018-04-07 04:58:24.237,134,0,9.95628,416,1,3,0,6.426986E-025,0,0
2018-04-07 04:59:59.043,134,0,9.45961,416,1,3,0.01500111,0.001571656,0,0
2018-04-07 05:00:44.909,134,0,8.799292,416,1,3,0,3.112212E-009,0,0
2018-04-07 05:01:24.636,134,0,9.665603,416,1,3,0.03000221,0.003141581,0,0
2018-04-07 05:02:32.874,134,0,7.745299,416,1,3,0,6.060024E-009,0,0
2018-04-07 05:02:44.221,134,0,8.513191,416,1,3,0.01500111,0.001609157,0,0
2018-04-07 05:04:57.122,134,0,7.178821,416,1,3,0,0.0003818439,0,0
2018-04-07 05:06:02.546,134,0,9.005283,416,1,3,0,0,0,0
2018-04-07 05:10:08.069,135,0,7.993634,416,1,3,0,0,0,0
2018-04-07 05:10:12.115,135,0,8.228236,416,1,3,0,0,0,0
2018-04-07 05:11:34.904,135,0,8.91602,416,1,3,0,0,0,0
2018-04-07 05:14:35.523,135,0,7.201709,416,1,3,0.03000221,0.003084988,0,0
2018-04-07 05:15:53.435,135,0,6.115674,416,1,3,0.04500332,0.004681634,0,0
2018-04-07 05:19:00.244,135,0,7.876905,416,1,3,0,3.812956E-007,0,0
2018-04-07 05:20:53.697,135,0,9.782331,416,1,3,0,0,0,0
2018-04-07 05:24:06.594,135,0,7.825407,416,1,3,0,0,0,0
2018-04-07 05:25:04.798,136,0,7.122746,416,1,3,0,0,0,0
2018-04-07 05:26:22.390,136,0,7.749876,416,1,3,0,0.0004057578,0,0
2018-04-07 05:26:58.091,136,0,5.572083,416,1,3,0.01500111,0.001570718,0,0
2018-04-07 05:27:03.178,136,0,7.051793,416,1,3,0.1050077,0.007633013,0,0
2018-04-07 05:32:05.703,136,0,6.668419,416,1,3,0,-7.570452E-009,0,0
2018-04-07 05:32:19.914,136,0,6.639809,416,1,3,0,-9.027891E-020,0,0
2018-04-07 05:36:35.181,136,0,7.778487,416,1,3,0,0,0,0
2018-04-07 05:36:59.586,136,0,7.866605,416,1,3,0,0,0,0
2018-04-07 05:38:51.928,136,0,8.363276,416,1,3,0,0,0,0
2018-04-07 05:42:50.561,137,0,4.280056,416,1,3,0,1.369799E-009,0,0
2018-04-07 05:44:14.531,137,0,5.375247,416,1,3,0,4.386657E-024,0,0
2018-04-07 05:44:41.170,137,0,7.165088,416,1,3,0,1.92206E-018,0,0
2018-04-07 05:48:05.834,137,0,4.280056,416,1,3,0,-1.723264E-019,0,0
2018-04-07 05:49:01.083,137,0,5.623581,416,1,3,0,0,0,0
2018-04-07 05:53:22.529,137,0,4.93122,416,1,3,0,0,0,0
2018-04-07 05:53:49.038,137,0,5.394701,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 05:56:40.354,138,0,4.256023,416,1,3,0,0,0,0
2018-04-07 05:57:29.485,138,0,4.060331,416,1,3,0,-2.376393E-022,0,0
2018-04-07 05:58:13.338,138,0,4.761848,416,1,3,0,0,0,0
2018-04-07 06:02:29.736,138,0,4.607354,416,1,3,0,0,0,0
2018-04-07 06:04:04.713,138,0,4.322399,416,1,3,0,0,0,0
2018-04-07 06:04:45.401,138,0,4.991873,416,1,3,0.01500111,0.001570816,0,0
2018-04-07 06:05:15.975,138,0,5.070837,416,1,3,0,3.021364E-027,0,0
2018-04-07 06:06:24.724,138,0,3.333637,416,1,3,0.03000221,0.003141363,0,0
2018-04-07 06:07:44.609,138,0,6.153439,416,1,3,0.06000442,0.006283185,0,0
2018-04-07 06:07:45.651,138,0,6.153439,416,1,3,0.06000442,0.006283185,0,0
2018-04-07 06:07:48.705,138,0,5.46451,416,1,3,0.04500332,0.004860154,0,0
2018-04-07 06:14:00.720,139,0,3.591127,416,1,3,0.01500111,0.001570797,0,0
2018-04-07 06:16:21.763,139,0,2.491359,416,1,3,0.01500111,0.0008229141,0,0
2018-04-07 06:17:25.094,139,0,2.285367,416,1,3,0.01500111,0.001570796,0,0
2018-04-07 06:17:57.010,139,0,2.462749,416,1,3,0,1.326617E-017,0,0
2018-04-07 06:18:17.499,139,0,3.020072,416,1,3,0.03000221,0.00314157,0,0
2018-04-07 06:18:41.083,139,0,2.800347,416,1,3,0,1.202889E-023,0,0
2018-04-07 06:20:15.899,139,0,2.780892,416,1,3,0,1.025511E-019,0,0
2018-04-07 06:20:22.038,139,0,2.149183,416,1,3,0,1.385606E-023,0,0
2018-04-07 06:23:38.951,139,0,2.552012,416,1,3,0.03000221,0.003141593,0,0
2018-04-07 06:23:53.292,139,0,1.853928,416,1,3,0.01500111,0.001570796,0,0
2018-04-07 06:29:25.990,140,0,3.544207,416,1,3,0,8.456834E-016,0,0
2018-04-07 06:29:28.053,140,0,5.047948,416,1,3,0,1.457636E-017,0,0
2018-04-07 06:32:06.291,140,0,4.326976,416,1,3,0,0,0,0
2018-04-07 06:35:52.807,140,0,5.005606,416,1,3,0,0,0,0
2018-04-07 06:36:51.010,140,0,4.462016,416,1,3,0,0,0,0
2018-04-07 06:38:13.859,140,0,3.333637,416,1,3,0,0,0,0
2018-04-07 06:40:53.138,140,0,4.317821,416,1,3,0,0,0,0
2018-04-07 06:44:11.444,141,0,3.848617,416,1,3,0,0,0,0
2018-04-07 06:45:40.281,141,0,4.813346,416,1,3,0,0,0,0
2018-04-07 06:48:24.688,141,0,3.085302,416,1,3,0,0,0,0
2018-04-07 06:49:38.394,141,0,3.104757,416,1,3,0,0,0,0
2018-04-07 06:50:33.683,141,0,3.544207,416,1,3,0,0,0,0
2018-04-07 06:54:27.810,141,0,5.300861,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 06:55:10.742,141,0,4.040876,416,1,3,-0.04500332,-0.004712389,0,0
2018-04-07 06:55:25.973,141,0,3.825729,416,1,3,-0.03000221,-0.003141593,0,0
2018-04-07 06:56:15.084,141,0,4.256023,416,1,3,-0.03000221,-0.003164619,0,0
2018-04-07 06:59:08.083,141,0,3.104757,416,1,3,0,-3.937073E-023,0,0
2018-04-07 07:04:20.412,142,0,6.80918,416,1,3,0.01500111,0.00156899,0,0
2018-04-07 07:06:02.739,142,0,7.033482,416,1,3,0,-2.533603E-016,0,0
2018-04-07 07:07:50.033,142,0,5.572083,416,1,3,0,4.486526E-005,0,0
2018-04-07 07:09:02.848,142,0,5.685379,416,1,3,0.06000442,0.006283189,0,0
2018-04-07 07:11:59.943,142,0,6.106518,416,1,3,0,4.864124E-005,0,0
2018-04-07 07:12:27.482,142,0,5.081136,416,1,3,0,6.121183E-029,0,0
2018-04-07 07:13:40.968,143,0,5.413012,416,1,3,0,0,0,0
2018-04-07 07:15:36.464,143,0,5.839873,416,1,3,0,0,0,0
2018-04-07 07:18:03.596,143,0,5.057104,416,1,3,0,9.961354E-025,0,0
2018-04-07 07:18:58.825,143,0,5.128057,416,1,3,0,4.741946E-015,0,0
2018-04-07 07:20:54.491,143,0,4.958685,416,1,3,0,0,0,0
2018-04-07 07:22:28.667,143,0,5.614426,416,1,3,0,0,0,0
2018-04-07 07:23:14.753,143,0,4.280056,416,1,3,-0.01500111,-0.001554785,0,0
2018-04-07 07:24:20.267,143,0,5.947447,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-07 07:26:29.653,143,0,6.663841,416,1,3,-0.03000221,-0.003141593,0,0
2018-04-07 07:29:51.864,144,0,7.34247,416,1,3,0,-8.203331E-010,0,0
2018-04-07 07:30:29.718,144,0,7.109013,416,1,3,0,-1.821688E-044,0,0
2018-04-07 07:30:31.761,144,0,6.836646,416,1,3,0,0,0,0
2018-04-07 07:31:56.493,144,0,6.527658,416,1,3,0,0,0,0
2018-04-07 07:33:28.395,144,0,5.459932,416,1,3,0,0,0,0
2018-04-07 07:33:54.873,144,0,7.071248,416,1,3,0,0,0,0
2018-04-07 07:34:48.981,144,0,6.597466,416,1,3,0,0,0,0
